claim,url,date,content,renderedContent,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,username,displayname,description,rawDescription,descriptionUrls,verified,created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,protected,linkUrl,linkTcourl,profileImageUrl,profileBannerUrl,label,user_id
"Liberal-globalism totalitarian ideology dominates the world, shared by all of the world's élites",https://twitter.com/Trovolavorobiz/status/1206217650935943168,2019-12-15 14:21:13+00:00,LA METAFISICA DEL POPULISMO https://t.co/Jp5yMTgpjE,LA METAFISICA DEL POPULISMO geopolitica.ru/it/article/la-…,1206217650935943168,0.0,0.0,0.0,0.0,1.2062176509359432e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://www.geopolitica.ru/it/article/la-metafisica-del-populismo'],['https://t.co/Jp5yMTgpjE'],,,,,,,,,,Trovolavorobiz,trovo lavoro,"tu ne cede malis, sed contra audentior ito quam tua te fortuna sinet","tu ne cede malis, sed contra audentior ito quam tua te fortuna sinet",,False,2009-11-24 12:25:14+00:00,3177.0,797.0,173453.0,154778.0,42.0,3101.0,,False,https://www.vigifarmaco.it/,https://t.co/chZKhFkZLb,https://pbs.twimg.com/profile_images/541623626/twitter_normal.gif,https://pbs.twimg.com/profile_banners/92260294/1524608755,,92260294
"Liberal-globalism totalitarian ideology dominates the world, shared by all of the world's élites",https://twitter.com/fmantilla666/status/1241509032323670016,2020-03-21 23:36:34+00:00,METAFÍSICA DEL POPULISMO https://t.co/ZZ5LvzhWiw,METAFÍSICA DEL POPULISMO geopolitica.ru/es/article/met…,1241509032323670016,0.0,0.0,0.0,0.0,1.24150903232367e+18,es,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['https://www.geopolitica.ru/es/article/metafisica-del-populismo'],['https://t.co/ZZ5LvzhWiw'],,,,,,,,,,fmantilla666,fernando mantilla,"CEO Acenture Sweden, Stockholm. 
PhD Eco.Sc. Chicago Univ. MBA. economista libertario,Anti-Socialista ,seguidor Escuela Austriaca de Economía.","CEO Acenture Sweden, Stockholm. 
PhD https://t.co/Zji7u58G1E. Chicago Univ. MBA. economista libertario,Anti-Socialista ,seguidor Escuela Austriaca de Economía.","[{'text': 'Eco.Sc', 'url': 'http://Eco.Sc', 'tcourl': 'https://t.co/Zji7u58G1E', 'indices': (37, 60)}]",False,2013-08-22 20:51:31+00:00,1814.0,4873.0,27671.0,17320.0,6.0,1177.0,"Stockholm, Sweden",False,,,https://pbs.twimg.com/profile_images/378800000855095765/d402acdf3f17bd44a7fc86b79d7cd11a_normal.jpeg,https://pbs.twimg.com/profile_banners/1692034872/1528156866,,1692034872
"Liberal-globalism totalitarian ideology dominates the world, shared by all of the world's élites",https://twitter.com/RighterAR/status/1239687629639204864,2020-03-16 22:58:57+00:00,METAFÍSICA DEL POPULISMO https://t.co/lm7HGRVGXg,METAFÍSICA DEL POPULISMO geopolitica.ru/es/article/met…,1239687629639204864,0.0,1.0,1.0,0.0,1.2396876296392049e+18,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://www.geopolitica.ru/es/article/metafisica-del-populismo'],['https://t.co/lm7HGRVGXg'],,,,,,,,,,RighterAR,Fernando Lefter,Paleoprogresista,Paleoprogresista,,False,2019-01-16 04:21:31+00:00,1360.0,902.0,3451.0,18358.0,6.0,461.0,Argentina,False,,,https://pbs.twimg.com/profile_images/1331643075400257540/16oe4GVj_normal.jpg,https://pbs.twimg.com/profile_banners/1085391574660456449/1626150311,,1085391574660456448
"Liberal-globalism totalitarian ideology dominates the world, shared by all of the world's élites",https://twitter.com/Patricio_F99/status/1237552459528032257,2020-03-11 01:34:33+00:00,"https://t.co/TKbLMcD8Ki
«Si el liberalismo está compuesto de la izquierda cultural y de la economía de mercado del gran capitalismo, al populismo le queda lógica y teóricamente la política de la derecha y la economía de la izquierda»","geopolitica.ru/es/article/met…
«Si el liberalismo está compuesto de la izquierda cultural y de la economía de mercado del gran capitalismo, al populismo le queda lógica y teóricamente la política de la derecha y la economía de la izquierda»",1237552459528032256,1.0,1.0,0.0,0.0,1.2375524595280323e+18,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://www.geopolitica.ru/es/article/metafisica-del-populismo'],['https://t.co/TKbLMcD8Ki'],,,,,,,,,,Patricio_F99,Patricio🇦🇷,lector de cuentos populares/православие или смерть. orthodox catholic. Fociata.,lector de cuentos populares/православие или смерть. orthodox catholic. Fociata.,,False,2018-05-04 19:52:09+00:00,1570.0,758.0,39039.0,46070.0,8.0,3802.0,Ciudad Autónoma de Bs as,False,,,https://pbs.twimg.com/profile_images/1494362520005533701/5h66HhOx_normal.jpg,https://pbs.twimg.com/profile_banners/992492094009815040/1633914344,,992492094009815040
"Liberal-globalism totalitarian ideology dominates the world, shared by all of the world's élites",https://twitter.com/RobertSteuckers/status/1208791108832153601,2019-12-22 16:47:13+00:00,METAFÍSICA DEL POPULISMO https://t.co/PGrH2h0ttF,METAFÍSICA DEL POPULISMO geopolitica.ru/es/article/met…,1208791108832153600,0.0,0.0,0.0,0.0,1.2087911088321536e+18,es,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['https://www.geopolitica.ru/es/article/metafisica-del-populismo'],['https://t.co/PGrH2h0ttF'],,,,,,,,,,RobertSteuckers,Robert Steuckers,"Bibliomane, métapolitologue, hibou curieux, sur archiveseroe.eu , vouloir.hautetfort.com ,  robertsteuckers.blogspot.com , euro-synergies.hautetfort.com","Bibliomane, métapolitologue, hibou curieux, sur https://t.co/8YZDCrW9wV , https://t.co/8C9BVtWiKn ,  https://t.co/e04U4O28Po , https://t.co/Dhn4xlmDGZ","[{'text': 'archiveseroe.eu', 'url': 'http://archiveseroe.eu', 'tcourl': 'https://t.co/8YZDCrW9wV', 'indices': (48, 71)}, {'text': 'vouloir.hautetfort.com', 'url': 'http://vouloir.hautetfort.com', 'tcourl': 'https://t.co/8C9BVtWiKn', 'indices': (74, 97)}, {'text': 'robertsteuckers.blogspot.com', 'url': 'http://robertsteuckers.blogspot.com', 'tcourl': 'https://t.co/e04U4O28Po', 'indices': (101, 124)}, {'text': 'euro-synergies.hautetfort.com', 'url': 'http://euro-synergies.hautetfort.com', 'tcourl': 'https://t.co/Dhn4xlmDGZ', 'indices': (127, 150)}]",False,2013-09-30 08:44:57+00:00,3577.0,1469.0,144363.0,8526.0,139.0,11472.0,"Bruxelles, Belgique",False,,,https://pbs.twimg.com/profile_images/996030375288885248/YmySon-W_normal.jpg,https://pbs.twimg.com/profile_banners/1919392430/1432568920,,1919392430
"Liberal-globalism totalitarian ideology dominates the world, shared by all of the world's élites",https://twitter.com/ngelaRivera16/status/1208351095208259584,2019-12-21 11:38:45+00:00,METAFÍSICA DEL POPULISMO https://t.co/mTcleuyUVh,METAFÍSICA DEL POPULISMO geopolitica.ru/es/article/met…,1208351095208259584,0.0,0.0,0.0,0.0,1.2083510952082596e+18,es,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['https://www.geopolitica.ru/es/article/metafisica-del-populismo'],['https://t.co/mTcleuyUVh'],,,,,,,,,,ngelaRivera16,Ángela Rivera,la falta de malicia,la falta de malicia,,False,2019-11-03 09:30:41+00:00,16.0,98.0,1774.0,1445.0,0.0,83.0,,False,,,https://pbs.twimg.com/profile_images/1190924495974019073/zEkw4nBd_normal.jpg,https://pbs.twimg.com/profile_banners/1190923952778027009/1578137462,,1190923952778027008
US Russophobia driven by US internal political processes,https://twitter.com/very_alex/status/1206226306049949696,2019-12-15 14:55:36+00:00,Песков назвал причины демонизации России в США: https://t.co/Nlx33BvNHa,Песков назвал причины демонизации России в США: ria.ru/20191215/15624…,1206226306049949696,0.0,0.0,1.0,0.0,1.2062263060499497e+18,ru,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['https://ria.ru/20191215/1562414639.html'],['https://t.co/Nlx33BvNHa'],,,,,,,,,,very_alex,Alex,Увлекаюсь путешествиями,Увлекаюсь путешествиями,,False,2011-05-11 09:25:41+00:00,7388.0,7545.0,163517.0,28668.0,41.0,2365.0,Москва,False,https://www.instagram.com/veryalex8/,https://t.co/RKjXBoKMKr,https://pbs.twimg.com/profile_images/1199000210267095041/79NkO2Ph_normal.jpg,https://pbs.twimg.com/profile_banners/296730312/1495286928,,296730312
US Russophobia driven by US internal political processes,https://twitter.com/izvestia_ru/status/1206222378419621888,2019-12-15 14:40:00+00:00,Кремль усомнился в способности Трампа повлиять на процесс «демонизации» России: https://t.co/xPoGGSeqOX https://t.co/OXKZED1QXY,Кремль усомнился в способности Трампа повлиять на процесс «демонизации» России: iz.ru/954564/2019-12… https://t.co/OXKZED1QXY,1206222378419621888,1.0,5.0,3.0,0.0,1.206222378419622e+18,ru,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,['https://iz.ru/954564/2019-12-15/kreml-usomnilsia-v-sposobnosti-trampa-povliiat-na-protcess-demonizatcii-rossii'],['https://t.co/xPoGGSeqOX'],,,,,,,,,,izvestia_ru,Известия,"Официальный микроблог IZ.RU - новостного интернет-портала МИЦ «Известия». Больше, чем газета! Быстрее, чем телевидение!

t.me/izvestia","Официальный микроблог https://t.co/HYdlyQqlIn - новостного интернет-портала МИЦ «Известия». Больше, чем газета! Быстрее, чем телевидение!

https://t.co/IojljljBcG","[{'text': 'IZ.RU', 'url': 'http://IZ.RU', 'tcourl': 'https://t.co/HYdlyQqlIn', 'indices': (22, 45)}, {'text': 't.me/izvestia', 'url': 'http://t.me/izvestia', 'tcourl': 'https://t.co/IojljljBcG', 'indices': (139, 162)}]",True,2010-11-08 14:56:11+00:00,310407.0,14.0,287991.0,1190.0,1790.0,192846.0,,False,http://www.iz.ru,https://t.co/vL11CaAzsP,https://pbs.twimg.com/profile_images/1480440666618486785/-MJZebbE_normal.jpg,https://pbs.twimg.com/profile_banners/213297787/1641799287,,213297787
"After Bolivia, Mexico is next in line in Washington’s destabilisation list",https://twitter.com/bagameda/status/1290670586679767041,2020-08-04 15:27:02+00:00,"@guruchuirer Se nos viene un #Bolivianazo encima...resolvemos diferencias o nos hundimos. 
https://t.co/0Q5UTLEElu","@guruchuirer Se nos viene un #Bolivianazo encima...resolvemos diferencias o nos hundimos. 
mundo.sputniknews.com/firmas/2019121…",1290670586679767040,2.0,1.0,1.0,0.0,1.2906410460247368e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://mundo.sputniknews.com/firmas/201912141089646587-tras-bolivia-mexico-en-la-mira-de-estados-unidos/'],['https://t.co/0Q5UTLEElu'],,,1.2906410460247368e+18,https://twitter.com/guruchuirer,"[User(username='guruchuirer', id=545061074, displayname='Gurú Político', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,['Bolivianazo'],,bagameda,ElbaRT,Profesora de Universidad Pública.  Cuando escriban la vida los buenos.... Mi tuiter mi opinión,Profesora de Universidad Pública.  Cuando escriban la vida los buenos.... Mi tuiter mi opinión,,False,2013-04-27 00:03:29+00:00,1172.0,1013.0,30167.0,29771.0,2.0,1628.0,,False,,,https://pbs.twimg.com/profile_images/1289743540327796737/XMFkG7ds_normal.jpg,https://pbs.twimg.com/profile_banners/1383126888/1600531821,,1383126888
"After Bolivia, Mexico is next in line in Washington’s destabilisation list",https://twitter.com/bagameda/status/1290670226766471173,2020-08-04 15:25:36+00:00,"Esto es lo que se nos viene, Twitter se utilizó como herramientas para enmascarar el golpe de estado en Bolivia...
Esto va más allá del espurio o el innombrable. 
Resolvemos nuestras diferencias o la historia ya se escribió. 
https://t.co/0Q5UTLEElu","Esto es lo que se nos viene, Twitter se utilizó como herramientas para enmascarar el golpe de estado en Bolivia...
Esto va más allá del espurio o el innombrable. 
Resolvemos nuestras diferencias o la historia ya se escribió. 
mundo.sputniknews.com/firmas/2019121…",1290670226766471168,2.0,3.0,2.0,0.0,1.2906702267664712e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://mundo.sputniknews.com/firmas/201912141089646587-tras-bolivia-mexico-en-la-mira-de-estados-unidos/'],['https://t.co/0Q5UTLEElu'],,,,,,,,,,bagameda,ElbaRT,Profesora de Universidad Pública.  Cuando escriban la vida los buenos.... Mi tuiter mi opinión,Profesora de Universidad Pública.  Cuando escriban la vida los buenos.... Mi tuiter mi opinión,,False,2013-04-27 00:03:29+00:00,1172.0,1013.0,30167.0,29771.0,2.0,1628.0,,False,,,https://pbs.twimg.com/profile_images/1289743540327796737/XMFkG7ds_normal.jpg,https://pbs.twimg.com/profile_banners/1383126888/1600531821,,1383126888
"After Bolivia, Mexico is next in line in Washington’s destabilisation list",https://twitter.com/RAM_x59/status/1290549648168542209,2020-08-04 07:26:28+00:00,"Tras Bolivia, México en la mira de Estados Unidos:  https://t.co/R6OqLufi9g
Puñaladas silenciosas","Tras Bolivia, México en la mira de Estados Unidos:  mundo.sputniknews.com/firmas/2019121…
Puñaladas silenciosas",1290549648168542208,0.0,0.0,0.0,0.0,1.2905496481685422e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://mundo.sputniknews.com/firmas/201912141089646587-tras-bolivia-mexico-en-la-mira-de-estados-unidos/'],['https://t.co/R6OqLufi9g'],,,,,,,,,,RAM_x59,RAM,Humano 🇵🇸🇸🇾🇾🇪,Humano 🇵🇸🇸🇾🇾🇪,,False,2010-01-20 06:33:41+00:00,167.0,691.0,16977.0,11759.0,4.0,597.0,Patria Grande,False,,,https://pbs.twimg.com/profile_images/688785776/RHA__normal.jpg,https://pbs.twimg.com/profile_banners/106650709/1512487248,,106650709
"After Bolivia, Mexico is next in line in Washington’s destabilisation list",https://twitter.com/marvinicio/status/1290539184277598208,2020-08-04 06:44:53+00:00,"Tras Bolivia, México en la mira de Estados Unidos - Sputnik Mundo https://t.co/cx46ic7hLO 14 Diciembre 2019 Vicky Peláez @MicaelaTacconi como siempre adelantada a los acontecimientos","Tras Bolivia, México en la mira de Estados Unidos - Sputnik Mundo mundo.sputniknews.com/firmas/2019121… 14 Diciembre 2019 Vicky Peláez @MicaelaTacconi como siempre adelantada a los acontecimientos",1290539184277598208,1.0,11.0,11.0,1.0,1.2905391842775982e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://mundo.sputniknews.com/firmas/201912141089646587-tras-bolivia-mexico-en-la-mira-de-estados-unidos/'],['https://t.co/cx46ic7hLO'],,,,,"[User(username='MicaelaTacconi', id=1370063970, displayname='MicaelaTacconi', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,marvinicio,Marco Vinicio®,Traveler and Foodie. Comprometido con mi México y Venezuela...,Traveler and Foodie. Comprometido con mi México y Venezuela...,,False,2010-07-08 20:52:01+00:00,4941.0,4939.0,276271.0,265425.0,161.0,3946.0,Isla de Margarita Venezuela,False,,,https://pbs.twimg.com/profile_images/1484431183102590985/jhE_iW06_normal.jpg,https://pbs.twimg.com/profile_banners/164417762/1587208527,,164417762
"After Bolivia, Mexico is next in line in Washington’s destabilisation list",https://twitter.com/larstown_mx/status/1240514915972059136,2020-03-19 05:46:18+00:00,"¿Por qué #USA envió a un embajador carismático a #México?
¿Se han hecho ésa pregunta?
He venido siguiendo y analizando su ""buen"" actuar en Twitter, y es a #ATodaMadre, eh! 🤔
@pastordc3110 @rubengluengas @julioastillero @CarlosLealMx @lopezobrador_ 
https://t.co/pmlsruJvFN","¿Por qué #USA envió a un embajador carismático a #México?
¿Se han hecho ésa pregunta?
He venido siguiendo y analizando su ""buen"" actuar en Twitter, y es a #ATodaMadre, eh! 🤔
@pastordc3110 @rubengluengas @julioastillero @CarlosLealMx @lopezobrador_ 
mundo.sputniknews.com/firmas/2019121…",1240514915972059136,0.0,0.0,0.0,0.0,1.2405149159720591e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://mundo.sputniknews.com/firmas/201912141089646587-tras-bolivia-mexico-en-la-mira-de-estados-unidos/'],['https://t.co/pmlsruJvFN'],,,,,"[User(username='pastordc3110', id=6417982, displayname='Pastor Delgado', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='rubengluengas', id=193096110, displayname='Rubén Luengas', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='julioastillero', id=52422182, displayname='Julio Astillero', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CarlosLealMx', id=566095812, displayname='Carlos Leal 🇲🇽', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='lopezobrador_', id=82119937, displayname='Andrés Manuel', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,"['USA', 'México', 'ATodaMadre']",,larstown_mx,S E R G I O L A R A ن 🇲🇽,"«La vida es bella, pero la eternidad en el cielo, es mejor»  ☆","«La vida es bella, pero la eternidad en el cielo, es mejor»  ☆",,False,2013-09-26 02:58:18+00:00,135.0,286.0,25686.0,17562.0,0.0,425.0,"Tuxtla Gutiérrez, Chiapas",False,,,https://pbs.twimg.com/profile_images/1472261321026678791/TXmB4UQ__normal.jpg,https://pbs.twimg.com/profile_banners/1906313298/1625575845,,1906313298
